 2.65000000e+00  2.65000000e+00  2.65000000e+00 -2.21879101e-02  2.65000000e+00  3.00000000e+00 
 2.70000000e+00  2.70000000e+00  2.70000000e+00 -2.28691325e-02  2.70000000e+00  3.00000000e+00 
 2.75000000e+00  2.75000000e+00  2.75000000e+00 -2.36073904e-02  2.75000000e+00  3.00000000e+00 
 2.80000000e+00  2.80000000e+00  2.80000000e+00 -2.44119884e-02  2.80000000e+00  3.00000000e+00 
 2.85000000e+00  2.85000000e+00  2.85000000e+00 -2.52941438e-02  2.85000000e+00  3.00000000e+00 
 2.90000000e+00  2.90000000e+00  2.90000000e+00 -2.62675167e-02  2.90000000e+00  3.00000000e+00 
 2.95000000e+00  2.95000000e+00  2.95000000e+00 -2.73489261e-02  2.95000000e+00  3.00000000e+00 
 3.00000000e+00  3.00000000e+00  3.00000000e+00 -2.85593330e-02  3.00000000e+00  3.00000000e+00 
 3.05000000e+00  3.05000000e+00  3.05000000e+00 -2.99252152e-02  3.05000000e+00  3.00000000e+00 
 3.10000000e+00  3.10000000e+00  3.10000000e+00 -3.14805276e-02  3.10000000e+00  3.00000000e+00 
 3.15000000e+00  3.15000000e+00  3.15000000e+00 -3.32695618e-02  3.15000000e+00  3.00000000e+00 
 3.20000000e+00  3.20000000e+00  3.20000000e+00 -3.53511436e-02  3.20000000e+00  3.00000000e+00 
 3.25000000e+00  3.25000000e+00  3.25000000e+00 -3.76429050e-02  3.25000000e+00  3.00000000e+00 
 3.30000000e+00  3.30000000e+00  3.30000000e+00 -4.00270361e-02  3.30000000e+00  3.00000000e+00 
 3.35000000e+00  3.35000000e+00  3.35000000e+00 -4.24373923e-02  3.35000000e+00  3.00000000e+00 
 3.40000000e+00  3.40000000e+00  3.40000000e+00 -4.47246805e-02  3.40000000e+00  3.00000000e+00 
 3.45000000e+00  3.45000000e+00  3.45000000e+00 -4.69005526e-02  3.45000000e+00  3.00000000e+00 
 3.50000000e+00  3.50000000e+00  3.50000000e+00 -4.89798594e-02  3.50000000e+00  3.00000000e+00 
 3.55000000e+00  3.55000000e+00  3.55000000e+00 -5.09744192e-02  3.55000000e+00  3.00000000e+00 
 3.60000000e+00  3.60000000e+00  3.60000000e+00 -5.28938201e-02  3.60000000e+00  3.00000000e+00 
 3.65000000e+00  3.65000000e+00  3.65000000e+00 -5.47459678e-02  3.65000000e+00  3.00000000e+00 
 3.70000000e+00  3.70000000e+00  3.70000000e+00 -5.65374724e-02  3.70000000e+00  3.00000000e+00 
 3.75000000e+00  3.75000000e+00  3.75000000e+00 -5.82739270e-02  3.75000000e+00  3.00000000e+00 
 3.80000000e+00  3.80000000e+00  3.80000000e+00 -5.99601147e-02  3.80000000e+00  3.00000000e+00 
 3.85000000e+00  3.85000000e+00  3.85000000e+00 -6.16001635e-02  3.85000000e+00  3.00000000e+00 
 3.90000000e+00  3.90000000e+00  3.90000000e+00 -6.31976656e-02  3.90000000e+00  3.00000000e+00 
 3.95000000e+00  3.95000000e+00  3.95000000e+00 -6.47557698e-02  3.95000000e+00  3.00000000e+00 
 4.00000000e+00  4.00000000e+00  4.00000000e+00 -6.62772549e-02  4.00000000e+00  3.00000000e+00 
